item_id,order_id,product_id,product_name,category,qty,unit_price,discount,net_price
ITM-101696,ORD-100680,PRD-104,Greek Yogurt 150g,Dairy,2,50.0,0,100.0
ITM-101697,ORD-100680,PRD-124,Haldiram Bhujia 150g,Snacks,4,55.0,0,220.0
ITM-101698,ORD-100680,PRD-125,Cadbury Dairy Milk 100g,Snacks,2,100.0,15,170.0
ITM-101699,ORD-100680,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,10,269.1
ITM-101700,ORD-100681,PRD-111,Coca Cola 2L,Beverages,4,99.0,20,316.8
ITM-101701,ORD-100681,PRD-107,White Bread,Bakery,1,35.0,15,29.75
ITM-101702,ORD-100681,PRD-109,Chocolate Muffin,Bakery,1,40.0,15,34.0
ITM-101703,ORD-100682,PRD-116,Organic Bananas 1kg,Produce,2,60.0,5,114.0
ITM-101704,ORD-100682,PRD-111,Coca Cola 2L,Beverages,1,99.0,20,79.2
ITM-101705,ORD-100683,PRD-102,Mother Dairy Milk 1L,Dairy,4,66.0,10,237.6
ITM-101706,ORD-100683,PRD-116,Organic Bananas 1kg,Produce,1,60.0,5,57.0
ITM-101707,ORD-100683,PRD-107,White Bread,Bakery,4,35.0,0,140.0
ITM-101708,ORD-100683,PRD-109,Chocolate Muffin,Bakery,2,40.0,10,72.0
ITM-101709,ORD-100684,PRD-105,Amul Cheese Slices 200g,Dairy,3,120.0,0,360.0
ITM-101710,ORD-100685,PRD-103,Paneer 200g,Dairy,4,85.0,10,306.0
ITM-101711,ORD-100685,PRD-114,Red Label Tea 250g,Beverages,2,140.0,20,224.0
ITM-101712,ORD-100685,PRD-122,Oreo Biscuits,Snacks,2,30.0,10,54.0
ITM-101714,ORD-100686,PRD-111,Coca Cola 2L,Beverages,2,99.0,10,178.2
ITM-101715,ORD-100686,PRD-107,White Bread,Bakery,4,35.0,10,126.0
ITM-101716,ORD-100686,PRD-116,Organic Bananas 1kg,Produce,5,60.0,15,255.0
ITM-101717,ORD-100686,PRD-123,Kurkure Masala Munch,Snacks,4,20.0,5,76.0
ITM-101718,ORD-100687,PRD-123,Kurkure Masala Munch,Snacks,4,20.0,20,64.0
ITM-101721,ORD-100688,PRD-124,Haldiram Bhujia 150g,Snacks,5,55.0,20,220.0
ITM-101722,ORD-100689,PRD-111,Coca Cola 2L,Beverages,1,99.0,10,89.1
ITM-101723,ORD-100689,PRD-105,Amul Cheese Slices 200g,Dairy,2,120.0,15,204.0
ITM-101724,ORD-100690,PRD-111,Coca Cola 2L,Beverages,4,99.0,0,396.0
ITM-101725,ORD-100690,PRD-109,Chocolate Muffin,Bakery,1,40.0,20,32.0
ITM-101726,ORD-100690,PRD-115,Pepsi 750ml,Beverages,4,45.0,5,171.0
ITM-101727,ORD-100690,PRD-121,Lays Potato Chips,Snacks,1,20.0,20,16.0
ITM-101728,ORD-100691,PRD-107,White Bread,Bakery,4,35.0,5,133.0
ITM-101729,ORD-100692,PRD-120,Tomatoes 1kg,Produce,2,40.0,15,68.0
ITM-101730,ORD-100692,PRD-112,Tropicana Orange 1L,Beverages,2,99.0,5,188.1
ITM-101731,ORD-100693,PRD-112,Tropicana Orange 1L,Beverages,1,99.0,10,89.1
ITM-101732,ORD-100694,PRD-110,Garlic Bread,Bakery,1,80.0,20,64.0
ITM-101733,ORD-100694,PRD-123,Kurkure Masala Munch,Snacks,4,20.0,15,68.0
ITM-101734,ORD-100694,PRD-114,Red Label Tea 250g,Beverages,3,140.0,15,357.0
ITM-101736,ORD-100695,PRD-117,Washington Apples 1kg,Produce,1,220.0,10,198.0
ITM-101737,ORD-100695,PRD-106,Whole Wheat Bread,Bakery,4,45.0,15,153.0
ITM-101738,ORD-100696,PRD-106,Whole Wheat Bread,Bakery,5,45.0,20,180.0
ITM-101739,ORD-100696,PRD-106,Whole Wheat Bread,Bakery,4,45.0,20,144.0
ITM-101740,ORD-100696,PRD-113,Nescafé Classic 100g,Beverages,4,299.0,10,1076.4
ITM-101741,ORD-100697,PRD-123,Kurkure Masala Munch,Snacks,1,20.0,20,16.0
ITM-101742,ORD-100697,PRD-103,Paneer 200g,Dairy,1,85.0,0,85.0
ITM-101743,ORD-100697,PRD-121,Lays Potato Chips,Snacks,5,20.0,0,100.0
ITM-101744,ORD-100698,PRD-104,Greek Yogurt 150g,Dairy,5,50.0,15,212.5
ITM-101745,ORD-100698,PRD-118,Onions 5kg,Produce,4,180.0,0,720.0
ITM-101746,ORD-100698,PRD-117,Washington Apples 1kg,Produce,1,220.0,20,176.0
ITM-101747,ORD-100698,PRD-122,Oreo Biscuits,Snacks,4,30.0,10,108.0
ITM-101748,ORD-100699,PRD-108,Croissant,Bakery,5,60.0,15,255.0
ITM-101749,ORD-100699,PRD-113,Nescafé Classic 100g,Beverages,2,299.0,0,598.0
ITM-101750,ORD-100700,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,10,180.0
ITM-101751,ORD-100700,PRD-114,Red Label Tea 250g,Beverages,1,140.0,15,119.0
ITM-101752,ORD-100700,PRD-112,Tropicana Orange 1L,Beverages,5,99.0,5,470.25
ITM-101753,ORD-100700,PRD-110,Garlic Bread,Bakery,3,80.0,10,216.0
ITM-101755,ORD-100701,PRD-101,Amul Butter 500g,Dairy,1,55.0,15,46.75
ITM-101756,ORD-100701,PRD-101,Amul Butter 500g,Dairy,2,55.0,0,110.0
ITM-101758,ORD-100702,PRD-111,Coca Cola 2L,Beverages,2,99.0,10,178.2
ITM-101759,ORD-100702,PRD-119,Potatoes 5kg,Produce,2,150.0,15,255.0
ITM-101760,ORD-100703,PRD-107,White Bread,Bakery,4,35.0,20,112.0
ITM-101762,ORD-100703,PRD-114,Red Label Tea 250g,Beverages,4,140.0,5,532.0
ITM-101763,ORD-100703,PRD-124,Haldiram Bhujia 150g,Snacks,4,55.0,5,209.0
ITM-101764,ORD-100704,PRD-117,Washington Apples 1kg,Produce,4,220.0,5,836.0
ITM-101765,ORD-100704,PRD-108,Croissant,Bakery,2,60.0,0,120.0
ITM-101766,ORD-100704,PRD-117,Washington Apples 1kg,Produce,5,220.0,0,1100.0
ITM-101768,ORD-100705,PRD-106,Whole Wheat Bread,Bakery,2,45.0,10,81.0
ITM-101769,ORD-100705,PRD-103,Paneer 200g,Dairy,1,85.0,0,85.0
ITM-101770,ORD-100705,PRD-114,Red Label Tea 250g,Beverages,5,140.0,0,700.0
ITM-101771,ORD-100706,PRD-101,Amul Butter 500g,Dairy,5,55.0,20,220.0
ITM-101772,ORD-100706,PRD-103,Paneer 200g,Dairy,4,85.0,20,272.0
ITM-101773,ORD-100707,PRD-124,Haldiram Bhujia 150g,Snacks,4,55.0,5,209.0
ITM-101774,ORD-100708,PRD-106,Whole Wheat Bread,Bakery,2,45.0,5,85.5
ITM-101775,ORD-100708,PRD-110,Garlic Bread,Bakery,5,80.0,5,380.0
ITM-101777,ORD-100709,PRD-122,Oreo Biscuits,Snacks,3,30.0,0,90.0
ITM-101778,ORD-100709,PRD-103,Paneer 200g,Dairy,1,85.0,5,80.75
ITM-101779,ORD-100709,PRD-121,Lays Potato Chips,Snacks,1,20.0,20,16.0
ITM-101780,ORD-100710,PRD-115,Pepsi 750ml,Beverages,1,45.0,20,36.0
ITM-101781,ORD-100711,PRD-105,Amul Cheese Slices 200g,Dairy,3,120.0,10,324.0
ITM-101782,ORD-100712,PRD-103,Paneer 200g,Dairy,4,85.0,0,340.0
ITM-101783,ORD-100712,PRD-112,Tropicana Orange 1L,Beverages,4,99.0,5,376.2
ITM-101784,ORD-100713,PRD-116,Organic Bananas 1kg,Produce,4,60.0,0,240.0
ITM-101785,ORD-100714,PRD-116,Organic Bananas 1kg,Produce,2,60.0,0,120.0
ITM-101786,ORD-100715,PRD-113,Nescafé Classic 100g,Beverages,4,299.0,10,1076.4
ITM-101788,ORD-100715,PRD-110,Garlic Bread,Bakery,2,80.0,0,160.0
ITM-101789,ORD-100715,PRD-122,Oreo Biscuits,Snacks,5,30.0,20,120.0
ITM-101790,ORD-100716,PRD-104,Greek Yogurt 150g,Dairy,3,50.0,10,135.0
ITM-101791,ORD-100717,PRD-120,Tomatoes 1kg,Produce,5,40.0,20,160.0
ITM-101792,ORD-100717,PRD-101,Amul Butter 500g,Dairy,5,55.0,5,261.25
ITM-101793,ORD-100717,PRD-124,Haldiram Bhujia 150g,Snacks,1,55.0,10,49.5
ITM-101794,ORD-100717,PRD-107,White Bread,Bakery,1,35.0,20,28.0
ITM-101795,ORD-100718,PRD-117,Washington Apples 1kg,Produce,2,220.0,20,352.0
ITM-101796,ORD-100719,PRD-112,Tropicana Orange 1L,Beverages,2,99.0,0,198.0
ITM-101797,ORD-100719,PRD-101,Amul Butter 500g,Dairy,2,55.0,10,99.0
ITM-101798,ORD-100720,PRD-103,Paneer 200g,Dairy,3,85.0,5,242.25
ITM-101799,ORD-100720,PRD-109,Chocolate Muffin,Bakery,2,40.0,15,68.0
ITM-101800,ORD-100721,PRD-112,Tropicana Orange 1L,Beverages,3,99.0,20,237.6
ITM-101801,ORD-100722,PRD-124,Haldiram Bhujia 150g,Snacks,4,55.0,15,187.0
ITM-101802,ORD-100722,PRD-117,Washington Apples 1kg,Produce,2,220.0,15,374.0
ITM-101803,ORD-100722,PRD-109,Chocolate Muffin,Bakery,2,40.0,5,76.0
ITM-101804,ORD-100722,PRD-122,Oreo Biscuits,Snacks,4,30.0,10,108.0
ITM-101805,ORD-100723,PRD-119,Potatoes 5kg,Produce,3,150.0,20,360.0
ITM-101807,ORD-100724,PRD-114,Red Label Tea 250g,Beverages,4,140.0,15,476.0
ITM-101809,ORD-100725,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,20,160.0
ITM-101810,ORD-100725,PRD-114,Red Label Tea 250g,Beverages,5,140.0,5,665.0
ITM-101811,ORD-100726,PRD-112,Tropicana Orange 1L,Beverages,4,99.0,0,396.0
ITM-101812,ORD-100726,PRD-106,Whole Wheat Bread,Bakery,5,45.0,0,225.0
ITM-101813,ORD-100726,PRD-109,Chocolate Muffin,Bakery,4,40.0,20,128.0
ITM-101814,ORD-100727,PRD-120,Tomatoes 1kg,Produce,3,40.0,20,96.0
ITM-101815,ORD-100727,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,0,299.0
ITM-101816,ORD-100727,PRD-106,Whole Wheat Bread,Bakery,4,45.0,10,162.0
ITM-101817,ORD-100728,PRD-112,Tropicana Orange 1L,Beverages,1,99.0,5,94.05
ITM-101818,ORD-100728,PRD-107,White Bread,Bakery,3,35.0,10,94.5
ITM-101819,ORD-100729,PRD-125,Cadbury Dairy Milk 100g,Snacks,1,100.0,10,90.0
ITM-101820,ORD-100729,PRD-101,Amul Butter 500g,Dairy,1,55.0,10,49.5
ITM-101821,ORD-100730,PRD-107,White Bread,Bakery,5,35.0,15,148.75
ITM-101823,ORD-100730,PRD-118,Onions 5kg,Produce,4,180.0,0,720.0
ITM-101824,ORD-100731,PRD-120,Tomatoes 1kg,Produce,5,40.0,5,190.0
ITM-101825,ORD-100731,PRD-107,White Bread,Bakery,5,35.0,0,175.0
ITM-101826,ORD-100731,PRD-109,Chocolate Muffin,Bakery,1,40.0,20,32.0
ITM-101827,ORD-100732,PRD-122,Oreo Biscuits,Snacks,3,30.0,15,76.5
ITM-101829,ORD-100732,PRD-107,White Bread,Bakery,4,35.0,0,140.0
ITM-101830,ORD-100732,PRD-116,Organic Bananas 1kg,Produce,3,60.0,0,180.0
ITM-101831,ORD-100733,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,0,200.0
ITM-101832,ORD-100733,PRD-106,Whole Wheat Bread,Bakery,3,45.0,20,108.0
ITM-101833,ORD-100733,PRD-119,Potatoes 5kg,Produce,2,150.0,15,255.0
ITM-101834,ORD-100733,PRD-119,Potatoes 5kg,Produce,3,150.0,0,450.0
ITM-101835,ORD-100734,PRD-121,Lays Potato Chips,Snacks,1,20.0,20,16.0
ITM-101836,ORD-100735,PRD-110,Garlic Bread,Bakery,4,80.0,5,304.0
ITM-101837,ORD-100735,PRD-102,Mother Dairy Milk 1L,Dairy,5,66.0,20,264.0
ITM-101838,ORD-100735,PRD-102,Mother Dairy Milk 1L,Dairy,1,66.0,10,59.4
ITM-101839,ORD-100735,PRD-103,Paneer 200g,Dairy,1,85.0,15,72.25
ITM-101840,ORD-100736,PRD-124,Haldiram Bhujia 150g,Snacks,3,55.0,10,148.5
ITM-101841,ORD-100736,PRD-111,Coca Cola 2L,Beverages,4,99.0,10,356.4
ITM-101842,ORD-100736,PRD-103,Paneer 200g,Dairy,3,85.0,20,204.0
ITM-101843,ORD-100736,PRD-116,Organic Bananas 1kg,Produce,1,60.0,20,48.0
ITM-101844,ORD-100737,PRD-110,Garlic Bread,Bakery,4,80.0,15,272.0
ITM-101845,ORD-100737,PRD-121,Lays Potato Chips,Snacks,3,20.0,0,60.0
ITM-101846,ORD-100737,PRD-120,Tomatoes 1kg,Produce,1,40.0,0,40.0
ITM-101847,ORD-100737,PRD-108,Croissant,Bakery,1,60.0,0,60.0
ITM-101848,ORD-100738,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,10,180.0
ITM-101849,ORD-100738,PRD-108,Croissant,Bakery,1,60.0,5,57.0
ITM-101850,ORD-100739,PRD-124,Haldiram Bhujia 150g,Snacks,5,55.0,10,247.5
ITM-101851,ORD-100739,PRD-101,Amul Butter 500g,Dairy,3,55.0,0,165.0
ITM-101852,ORD-100740,PRD-104,Greek Yogurt 150g,Dairy,3,50.0,0,150.0
ITM-101853,ORD-100741,PRD-109,Chocolate Muffin,Bakery,5,40.0,10,180.0
ITM-101854,ORD-100742,PRD-109,Chocolate Muffin,Bakery,2,40.0,5,76.0
ITM-101855,ORD-100742,PRD-119,Potatoes 5kg,Produce,1,150.0,15,127.5
ITM-101856,ORD-100742,PRD-105,Amul Cheese Slices 200g,Dairy,2,120.0,10,216.0
ITM-101857,ORD-100742,PRD-125,Cadbury Dairy Milk 100g,Snacks,4,100.0,20,320.0
ITM-101858,ORD-100743,PRD-122,Oreo Biscuits,Snacks,5,30.0,0,150.0
ITM-101859,ORD-100743,PRD-117,Washington Apples 1kg,Produce,5,220.0,5,1045.0
ITM-101860,ORD-100743,PRD-116,Organic Bananas 1kg,Produce,3,60.0,15,153.0
ITM-101861,ORD-100743,PRD-111,Coca Cola 2L,Beverages,2,99.0,15,168.3
ITM-101862,ORD-100744,PRD-109,Chocolate Muffin,Bakery,1,40.0,10,36.0
ITM-101863,ORD-100745,PRD-118,Onions 5kg,Produce,2,180.0,5,342.0
ITM-101864,ORD-100745,PRD-123,Kurkure Masala Munch,Snacks,1,20.0,0,20.0
ITM-101865,ORD-100745,PRD-116,Organic Bananas 1kg,Produce,2,60.0,0,120.0
ITM-101866,ORD-100746,PRD-122,Oreo Biscuits,Snacks,4,30.0,5,114.0
ITM-101867,ORD-100747,PRD-107,White Bread,Bakery,1,35.0,15,29.75
ITM-101868,ORD-100747,PRD-111,Coca Cola 2L,Beverages,5,99.0,5,470.25
ITM-101869,ORD-100747,PRD-125,Cadbury Dairy Milk 100g,Snacks,5,100.0,20,400.0
ITM-101870,ORD-100747,PRD-111,Coca Cola 2L,Beverages,4,99.0,10,356.4
ITM-101871,ORD-100748,PRD-117,Washington Apples 1kg,Produce,2,220.0,0,440.0
ITM-101872,ORD-100748,PRD-108,Croissant,Bakery,4,60.0,10,216.0
ITM-101873,ORD-100749,PRD-120,Tomatoes 1kg,Produce,2,40.0,20,64.0
ITM-101874,ORD-100749,PRD-125,Cadbury Dairy Milk 100g,Snacks,2,100.0,15,170.0
ITM-101875,ORD-100749,PRD-103,Paneer 200g,Dairy,4,85.0,10,306.0
ITM-101876,ORD-100749,PRD-106,Whole Wheat Bread,Bakery,5,45.0,10,202.5
ITM-101877,ORD-100750,PRD-105,Amul Cheese Slices 200g,Dairy,1,120.0,15,102.0
ITM-101878,ORD-100751,PRD-108,Croissant,Bakery,4,60.0,0,240.0
ITM-101879,ORD-100752,PRD-109,Chocolate Muffin,Bakery,4,40.0,0,160.0
ITM-101880,ORD-100752,PRD-122,Oreo Biscuits,Snacks,4,30.0,20,96.0
ITM-101881,ORD-100753,PRD-109,Chocolate Muffin,Bakery,5,40.0,0,200.0
ITM-101882,ORD-100753,PRD-103,Paneer 200g,Dairy,4,85.0,10,306.0
ITM-101883,ORD-100753,PRD-107,White Bread,Bakery,4,35.0,5,133.0
ITM-101884,ORD-100754,PRD-117,Washington Apples 1kg,Produce,1,220.0,10,198.0
ITM-101885,ORD-100754,PRD-115,Pepsi 750ml,Beverages,3,45.0,10,121.5
ITM-101886,ORD-100754,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,0,200.0
ITM-101887,ORD-100754,PRD-124,Haldiram Bhujia 150g,Snacks,2,55.0,15,93.5
ITM-101888,ORD-100755,PRD-107,White Bread,Bakery,2,35.0,15,59.5
ITM-101889,ORD-100755,PRD-120,Tomatoes 1kg,Produce,5,40.0,10,180.0
ITM-101890,ORD-100755,PRD-120,Tomatoes 1kg,Produce,5,40.0,15,170.0
ITM-101891,ORD-100756,PRD-104,Greek Yogurt 150g,Dairy,2,50.0,0,100.0
ITM-101892,ORD-100756,PRD-104,Greek Yogurt 150g,Dairy,1,50.0,5,47.5
ITM-101893,ORD-100756,PRD-102,Mother Dairy Milk 1L,Dairy,5,66.0,0,330.0
ITM-101894,ORD-100756,PRD-109,Chocolate Muffin,Bakery,1,40.0,5,38.0
ITM-101895,ORD-100757,PRD-109,Chocolate Muffin,Bakery,5,40.0,5,190.0
ITM-101896,ORD-100758,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,15,254.15
ITM-101897,ORD-100758,PRD-108,Croissant,Bakery,4,60.0,10,216.0
ITM-101898,ORD-100758,PRD-107,White Bread,Bakery,2,35.0,5,66.5
ITM-101899,ORD-100758,PRD-112,Tropicana Orange 1L,Beverages,5,99.0,10,445.5
ITM-101900,ORD-100759,PRD-124,Haldiram Bhujia 150g,Snacks,1,55.0,0,55.0
ITM-101901,ORD-100759,PRD-106,Whole Wheat Bread,Bakery,5,45.0,20,180.0
ITM-101902,ORD-100759,PRD-116,Organic Bananas 1kg,Produce,2,60.0,10,108.0
ITM-101903,ORD-100760,PRD-111,Coca Cola 2L,Beverages,2,99.0,0,198.0
ITM-101904,ORD-100760,PRD-106,Whole Wheat Bread,Bakery,4,45.0,10,162.0
ITM-101905,ORD-100761,PRD-101,Amul Butter 500g,Dairy,4,55.0,15,187.0
ITM-101906,ORD-100761,PRD-111,Coca Cola 2L,Beverages,2,99.0,0,198.0
ITM-101907,ORD-100762,PRD-103,Paneer 200g,Dairy,1,85.0,5,80.75
ITM-101908,ORD-100762,PRD-120,Tomatoes 1kg,Produce,4,40.0,10,144.0
ITM-101909,ORD-100762,PRD-119,Potatoes 5kg,Produce,4,150.0,0,600.0
ITM-101910,ORD-100763,PRD-116,Organic Bananas 1kg,Produce,1,60.0,0,60.0
ITM-101913,ORD-100764,PRD-117,Washington Apples 1kg,Produce,2,220.0,5,418.0
ITM-101914,ORD-100764,PRD-125,Cadbury Dairy Milk 100g,Snacks,1,100.0,0,100.0
ITM-101916,ORD-100765,PRD-116,Organic Bananas 1kg,Produce,5,60.0,10,270.0
ITM-101917,ORD-100765,PRD-109,Chocolate Muffin,Bakery,3,40.0,15,102.0
ITM-101918,ORD-100766,PRD-115,Pepsi 750ml,Beverages,3,45.0,0,135.0
ITM-101919,ORD-100766,PRD-110,Garlic Bread,Bakery,5,80.0,10,360.0
ITM-101920,ORD-100766,PRD-125,Cadbury Dairy Milk 100g,Snacks,4,100.0,20,320.0
ITM-101921,ORD-100767,PRD-109,Chocolate Muffin,Bakery,1,40.0,20,32.0
ITM-101922,ORD-100768,PRD-114,Red Label Tea 250g,Beverages,2,140.0,5,266.0
ITM-101923,ORD-100768,PRD-112,Tropicana Orange 1L,Beverages,1,99.0,15,84.15
ITM-101924,ORD-100769,PRD-119,Potatoes 5kg,Produce,3,150.0,15,382.5
ITM-101925,ORD-100769,PRD-107,White Bread,Bakery,2,35.0,0,70.0
ITM-101926,ORD-100770,PRD-121,Lays Potato Chips,Snacks,3,20.0,0,60.0
ITM-101927,ORD-100770,PRD-121,Lays Potato Chips,Snacks,4,20.0,20,64.0
ITM-101928,ORD-100770,PRD-117,Washington Apples 1kg,Produce,3,220.0,5,627.0
ITM-101929,ORD-100770,PRD-122,Oreo Biscuits,Snacks,3,30.0,10,81.0
ITM-101930,ORD-100771,PRD-119,Potatoes 5kg,Produce,3,150.0,15,382.5
ITM-101931,ORD-100771,PRD-110,Garlic Bread,Bakery,1,80.0,5,76.0
ITM-101932,ORD-100771,PRD-119,Potatoes 5kg,Produce,3,150.0,20,360.0
ITM-101936,ORD-100772,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,0,200.0
ITM-101937,ORD-100772,PRD-122,Oreo Biscuits,Snacks,4,30.0,5,114.0
ITM-101938,ORD-100773,PRD-117,Washington Apples 1kg,Produce,5,220.0,10,990.0
ITM-101939,ORD-100773,PRD-118,Onions 5kg,Produce,3,180.0,5,513.0
ITM-101940,ORD-100774,PRD-110,Garlic Bread,Bakery,3,80.0,0,240.0
ITM-101941,ORD-100774,PRD-101,Amul Butter 500g,Dairy,1,55.0,15,46.75
ITM-101942,ORD-100774,PRD-107,White Bread,Bakery,5,35.0,10,157.5
ITM-101943,ORD-100774,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,0,200.0
ITM-101944,ORD-100775,PRD-101,Amul Butter 500g,Dairy,3,55.0,15,140.25
ITM-101945,ORD-100775,PRD-122,Oreo Biscuits,Snacks,1,30.0,0,30.0
ITM-101946,ORD-100775,PRD-109,Chocolate Muffin,Bakery,3,40.0,5,114.0
ITM-101948,ORD-100776,PRD-105,Amul Cheese Slices 200g,Dairy,3,120.0,0,360.0
ITM-101949,ORD-100776,PRD-105,Amul Cheese Slices 200g,Dairy,4,120.0,5,456.0
ITM-101950,ORD-100777,PRD-110,Garlic Bread,Bakery,1,80.0,5,76.0
ITM-101951,ORD-100778,PRD-112,Tropicana Orange 1L,Beverages,4,99.0,5,376.2
ITM-101952,ORD-100778,PRD-114,Red Label Tea 250g,Beverages,1,140.0,15,119.0
ITM-101953,ORD-100778,PRD-109,Chocolate Muffin,Bakery,5,40.0,10,180.0
ITM-101954,ORD-100778,PRD-110,Garlic Bread,Bakery,5,80.0,5,380.0
ITM-101955,ORD-100779,PRD-122,Oreo Biscuits,Snacks,5,30.0,10,135.0
ITM-101956,ORD-100779,PRD-105,Amul Cheese Slices 200g,Dairy,3,120.0,5,342.0
ITM-101957,ORD-100779,PRD-105,Amul Cheese Slices 200g,Dairy,5,120.0,15,510.0
ITM-101958,ORD-100779,PRD-107,White Bread,Bakery,3,35.0,10,94.5
ITM-101959,ORD-100780,PRD-110,Garlic Bread,Bakery,4,80.0,20,256.0
ITM-101960,ORD-100781,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,15,254.15
ITM-101961,ORD-100781,PRD-105,Amul Cheese Slices 200g,Dairy,4,120.0,20,384.0
ITM-101962,ORD-100782,PRD-117,Washington Apples 1kg,Produce,4,220.0,10,792.0
ITM-101963,ORD-100782,PRD-112,Tropicana Orange 1L,Beverages,4,99.0,15,336.6
ITM-101964,ORD-100782,PRD-114,Red Label Tea 250g,Beverages,4,140.0,15,476.0
ITM-101965,ORD-100783,PRD-118,Onions 5kg,Produce,4,180.0,0,720.0
ITM-101966,ORD-100784,PRD-125,Cadbury Dairy Milk 100g,Snacks,5,100.0,5,475.0
ITM-101968,ORD-100785,PRD-117,Washington Apples 1kg,Produce,2,220.0,10,396.0
ITM-101969,ORD-100785,PRD-120,Tomatoes 1kg,Produce,5,40.0,20,160.0
ITM-101970,ORD-100786,PRD-102,Mother Dairy Milk 1L,Dairy,2,66.0,15,112.2
ITM-101971,ORD-100786,PRD-113,Nescafé Classic 100g,Beverages,4,299.0,0,1196.0
ITM-101973,ORD-100787,PRD-103,Paneer 200g,Dairy,3,85.0,0,255.0
ITM-101974,ORD-100788,PRD-111,Coca Cola 2L,Beverages,1,99.0,20,79.2
ITM-101975,ORD-100789,PRD-119,Potatoes 5kg,Produce,3,150.0,15,382.5
ITM-101976,ORD-100789,PRD-102,Mother Dairy Milk 1L,Dairy,5,66.0,0,330.0
ITM-101977,ORD-100789,PRD-122,Oreo Biscuits,Snacks,1,30.0,20,24.0
ITM-101978,ORD-100790,PRD-117,Washington Apples 1kg,Produce,5,220.0,5,1045.0
ITM-101979,ORD-100790,PRD-124,Haldiram Bhujia 150g,Snacks,2,55.0,15,93.5
ITM-101980,ORD-100791,PRD-122,Oreo Biscuits,Snacks,3,30.0,5,85.5
ITM-101981,ORD-100791,PRD-121,Lays Potato Chips,Snacks,1,20.0,10,18.0
ITM-101982,ORD-100792,PRD-120,Tomatoes 1kg,Produce,1,40.0,5,38.0
ITM-101983,ORD-100792,PRD-103,Paneer 200g,Dairy,2,85.0,0,170.0
ITM-101984,ORD-100792,PRD-120,Tomatoes 1kg,Produce,5,40.0,0,200.0
ITM-101985,ORD-100792,PRD-104,Greek Yogurt 150g,Dairy,2,50.0,5,95.0
ITM-101986,ORD-100793,PRD-116,Organic Bananas 1kg,Produce,5,60.0,0,300.0
ITM-101987,ORD-100794,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,0,299.0
ITM-101988,ORD-100794,PRD-110,Garlic Bread,Bakery,4,80.0,15,272.0
ITM-101989,ORD-100794,PRD-106,Whole Wheat Bread,Bakery,5,45.0,5,213.75
ITM-101990,ORD-100794,PRD-109,Chocolate Muffin,Bakery,4,40.0,20,128.0
ITM-101991,ORD-100795,PRD-114,Red Label Tea 250g,Beverages,1,140.0,5,133.0
ITM-101992,ORD-100796,PRD-105,Amul Cheese Slices 200g,Dairy,2,120.0,5,228.0
ITM-101993,ORD-100796,PRD-117,Washington Apples 1kg,Produce,2,220.0,20,352.0
ITM-101994,ORD-100797,PRD-116,Organic Bananas 1kg,Produce,3,60.0,10,162.0
ITM-101995,ORD-100797,PRD-122,Oreo Biscuits,Snacks,5,30.0,0,150.0
ITM-101996,ORD-100797,PRD-116,Organic Bananas 1kg,Produce,3,60.0,10,162.0
ITM-101997,ORD-100797,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,15,254.15
ITM-101998,ORD-100798,PRD-114,Red Label Tea 250g,Beverages,2,140.0,15,238.0
ITM-101999,ORD-100798,PRD-101,Amul Butter 500g,Dairy,4,55.0,10,198.0
ITM-102000,ORD-100798,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,20,160.0
ITM-102001,ORD-100798,PRD-101,Amul Butter 500g,Dairy,3,55.0,20,132.0
ITM-102002,ORD-100799,PRD-121,Lays Potato Chips,Snacks,4,20.0,20,64.0
ITM-102003,ORD-100800,PRD-112,Tropicana Orange 1L,Beverages,4,99.0,5,376.2
ITM-102004,ORD-100801,PRD-109,Chocolate Muffin,Bakery,2,40.0,0,80.0
ITM-102005,ORD-100801,PRD-112,Tropicana Orange 1L,Beverages,5,99.0,20,396.0
ITM-102006,ORD-100801,PRD-107,White Bread,Bakery,5,35.0,10,157.5
ITM-102007,ORD-100801,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,20,239.2
ITM-102008,ORD-100802,PRD-121,Lays Potato Chips,Snacks,3,20.0,5,57.0
ITM-102009,ORD-100802,PRD-121,Lays Potato Chips,Snacks,3,20.0,20,48.0
ITM-102010,ORD-100803,PRD-123,Kurkure Masala Munch,Snacks,3,20.0,5,57.0
ITM-102012,ORD-100803,PRD-103,Paneer 200g,Dairy,4,85.0,15,289.0
ITM-102013,ORD-100803,PRD-116,Organic Bananas 1kg,Produce,2,60.0,20,96.0
ITM-102014,ORD-100804,PRD-105,Amul Cheese Slices 200g,Dairy,5,120.0,10,540.0
